vision_mean,metabolism_mean,max_age_mean,repopulate_factor,cell_regeneration,Gini,Trader Count
5.365496155805886,7.134123153984547,85.59545780532062,13.504840834066272,1.7477763667702677,0.4312486514627698,276
5.365496155805886,7.134123153984547,85.59545780532062,13.504840834066272,1.7477763667702677,0.495813557788914,257
5.365496155805886,7.134123153984547,85.59545780532062,13.504840834066272,1.7477763667702677,0.4268052929852437,241
5.365496155805886,7.134123153984547,85.59545780532062,13.504840834066272,1.7477763667702677,0.4214040624304729,254
5.365496155805886,7.134123153984547,85.59545780532062,13.504840834066272,1.7477763667702677,0.3869718209417419,238
5.365496155805886,7.134123153984547,85.59545780532062,13.504840834066272,1.7477763667702677,0.42542738704333627,238
5.365496155805886,7.134123153984547,85.59545780532062,13.504840834066272,1.7477763667702677,0.39177634658345806,257
5.365496155805886,7.134123153984547,85.59545780532062,13.504840834066272,1.7477763667702677,0.41998247207858364,260
5.365496155805886,7.134123153984547,85.59545780532062,13.504840834066272,1.7477763667702677,0.3919806134912205,270
5.365496155805886,7.134123153984547,85.59545780532062,13.504840834066272,1.7477763667702677,0.401284046947308,254
5.365496155805886,7.134123153984547,96.29993630573152,13.047538110986352,1.7477763667702677,0.3588250988203514,301
5.365496155805886,7.134123153984547,96.29993630573152,13.047538110986352,1.7477763667702677,0.3852788654602095,309
5.365496155805886,7.134123153984547,96.29993630573152,13.047538110986352,1.7477763667702677,0.43689446137815824,306
5.365496155805886,7.134123153984547,96.29993630573152,13.047538110986352,1.7477763667702677,0.4344891022848705,336
5.365496155805886,7.134123153984547,96.29993630573152,13.047538110986352,1.7477763667702677,0.44291725758414024,339
5.365496155805886,7.134123153984547,96.29993630573152,13.047538110986352,1.7477763667702677,0.4173403966060003,319
5.365496155805886,7.134123153984547,96.29993630573152,13.047538110986352,1.7477763667702677,0.4048265513175697,307
5.365496155805886,7.134123153984547,96.29993630573152,13.047538110986352,1.7477763667702677,0.4715040266470305,317
5.365496155805886,7.134123153984547,96.29993630573152,13.047538110986352,1.7477763667702677,0.41235142606810915,314
5.365496155805886,7.134123153984547,96.29993630573152,13.047538110986352,1.7477763667702677,0.4135171568098861,310
5.365496155805886,7.134123153984547,96.29993630573152,13.504840834066272,4.464451778680086,0.40112831296755425,714
5.365496155805886,7.134123153984547,96.29993630573152,13.504840834066272,4.464451778680086,0.37150994111089375,704
5.365496155805886,7.134123153984547,96.29993630573152,13.504840834066272,4.464451778680086,0.41254696403190283,679
5.365496155805886,7.134123153984547,96.29993630573152,13.504840834066272,4.464451778680086,0.4073098702107374,715
5.365496155805886,7.134123153984547,96.29993630573152,13.504840834066272,4.464451778680086,0.40127224865909605,763
5.365496155805886,7.134123153984547,96.29993630573152,13.504840834066272,4.464451778680086,0.3857142289912985,680
5.365496155805886,7.134123153984547,96.29993630573152,13.504840834066272,4.464451778680086,0.42357092633217963,717
5.365496155805886,7.134123153984547,96.29993630573152,13.504840834066272,4.464451778680086,0.4021264070590105,746
5.365496155805886,7.134123153984547,96.29993630573152,13.504840834066272,4.464451778680086,0.4038898977666434,764
5.365496155805886,7.134123153984547,96.29993630573152,13.504840834066272,4.464451778680086,0.44060094148907725,823
5.365496155805886,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.4309123724273751,1633
5.365496155805886,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.46058345871278283,1530
5.365496155805886,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.4519811633707056,1706
5.365496155805886,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.4344035960469701,1643
5.365496155805886,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.4497956906327245,1806
5.365496155805886,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.44440999333680464,1617
5.365496155805886,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.45167536705337774,1640
5.365496155805886,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.45943282323152235,1626
5.365496155805886,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.4499981813378573,1652
5.365496155805886,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.43787737367864943,1677
2.819507791660726,7.134123153984547,85.59545780532062,13.047538110986352,4.464451778680086,0.411235504800449,521
2.819507791660726,7.134123153984547,85.59545780532062,13.047538110986352,4.464451778680086,0.4153878509838933,612
2.819507791660726,7.134123153984547,85.59545780532062,13.047538110986352,4.464451778680086,0.40898111668708315,600
2.819507791660726,7.134123153984547,85.59545780532062,13.047538110986352,4.464451778680086,0.46786130634887857,608
2.819507791660726,7.134123153984547,85.59545780532062,13.047538110986352,4.464451778680086,0.41351332180951084,639
2.819507791660726,7.134123153984547,85.59545780532062,13.047538110986352,4.464451778680086,0.43818628655333947,578
2.819507791660726,7.134123153984547,85.59545780532062,13.047538110986352,4.464451778680086,0.4355962100930384,621
2.819507791660726,7.134123153984547,85.59545780532062,13.047538110986352,4.464451778680086,0.4155393132280174,557
2.819507791660726,7.134123153984547,85.59545780532062,13.047538110986352,4.464451778680086,0.40649696253612966,577
2.819507791660726,7.134123153984547,85.59545780532062,13.047538110986352,4.464451778680086,0.38785602118818496,630
2.819507791660726,5.096889177337289,96.29993630573152,13.047538110986352,4.464451778680086,0.4619682699705516,1640
2.819507791660726,5.096889177337289,96.29993630573152,13.047538110986352,4.464451778680086,0.4581825382385658,1561
2.819507791660726,5.096889177337289,96.29993630573152,13.047538110986352,4.464451778680086,0.47353093723512885,1637
2.819507791660726,5.096889177337289,96.29993630573152,13.047538110986352,4.464451778680086,0.45806842809490345,1654
2.819507791660726,5.096889177337289,96.29993630573152,13.047538110986352,4.464451778680086,0.4487279574941798,1788
2.819507791660726,5.096889177337289,96.29993630573152,13.047538110986352,4.464451778680086,0.47696454322106274,1691
2.819507791660726,5.096889177337289,96.29993630573152,13.047538110986352,4.464451778680086,0.4868645642345206,1749
2.819507791660726,5.096889177337289,96.29993630573152,13.047538110986352,4.464451778680086,0.4767835335617361,1661
2.819507791660726,5.096889177337289,96.29993630573152,13.047538110986352,4.464451778680086,0.4615677407451326,1691
2.819507791660726,5.096889177337289,96.29993630573152,13.047538110986352,4.464451778680086,0.44705920347936057,1687
2.819507791660726,5.096889177337289,85.59545780532062,13.504840834066272,4.464451778680086,0.4750662247163977,1481
2.819507791660726,5.096889177337289,85.59545780532062,13.504840834066272,4.464451778680086,0.44852300860644867,1649
2.819507791660726,5.096889177337289,85.59545780532062,13.504840834066272,4.464451778680086,0.4646124988877385,1583
2.819507791660726,5.096889177337289,85.59545780532062,13.504840834066272,4.464451778680086,0.4531129375786387,1600
2.819507791660726,5.096889177337289,85.59545780532062,13.504840834066272,4.464451778680086,0.4464993965479962,1654
2.819507791660726,5.096889177337289,85.59545780532062,13.504840834066272,4.464451778680086,0.4571451691013855,1536
2.819507791660726,5.096889177337289,85.59545780532062,13.504840834066272,4.464451778680086,0.4438322825426517,1588
2.819507791660726,5.096889177337289,85.59545780532062,13.504840834066272,4.464451778680086,0.4501693272730294,1542
2.819507791660726,5.096889177337289,85.59545780532062,13.504840834066272,4.464451778680086,0.44391413864787355,1668
2.819507791660726,5.096889177337289,85.59545780532062,13.504840834066272,4.464451778680086,0.4493244104204319,1612
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,1.7477763667702677,0.4794688581533735,723
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,1.7477763667702677,0.4650268129735464,745
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,1.7477763667702677,0.473365770746641,791
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,1.7477763667702677,0.4964138559273654,725
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,1.7477763667702677,0.4963750883024107,700
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,1.7477763667702677,0.5179291195285345,745
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,1.7477763667702677,0.46806766555222223,771
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,1.7477763667702677,0.5005981260830654,771
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,1.7477763667702677,0.4786869921787562,764
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,1.7477763667702677,0.4988409112954122,740
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.46597086076436445,1559
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.45820111567199495,1666
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.4585393286023245,1620
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.45464942986411816,1551
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.45254191627020623,1543
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.4691371862775,1537
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.4863531720500076,1598
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.4322544086014741,1725
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.4514901049415414,1540
2.819507791660726,5.096889177337289,85.59545780532062,13.047538110986352,4.464451778680086,0.46052269319315275,1554
5.627538924105465,5.248785311356187,85.99956788122654,14.353867815807462,1.2028064504265783,0.4548903259965156,497
5.627538924105465,5.248785311356187,85.99956788122654,14.353867815807462,1.2028064504265783,0.4658844606938084,513
5.627538924105465,5.248785311356187,85.99956788122654,14.353867815807462,1.2028064504265783,0.45550051183321005,521
5.627538924105465,5.248785311356187,85.99956788122654,14.353867815807462,1.2028064504265783,0.47750323872424105,473
5.627538924105465,5.248785311356187,85.99956788122654,14.353867815807462,1.2028064504265783,0.4677774448941019,504
5.627538924105465,5.248785311356187,85.99956788122654,14.353867815807462,1.2028064504265783,0.4530799843350666,499
5.627538924105465,5.248785311356187,85.99956788122654,14.353867815807462,1.2028064504265783,0.47835797014174464,541
